SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1232 Cabrillo Ave,SANTA CLARA,CA,95050,1200000,3,1.0,SANTA CLARA,985,5791,1954,133,1218,,Active,,,https://www.redfin.com/CA/Santa-Clara/1232-Cabrillo-Ave-95050/home/1352182,MLSListings,ML81855896,N,Y,37.3601737,-121.9537768
New Construction Plan,,Townhouse,Westfield,Santa Clara,CA,95051,1714995,4,3.5,East Lawrence Station,2154,,,,796,,Active,,,https://www.redfin.com/CA/Santa-Clara/East-Lawrence-Station/Westfield/home/177534875,NewHomeSource.com,Plan-181887278,N,Y,37.3753302,-121.9874327
New Construction Plan,,Townhouse,Belmont,Santa Clara,CA,95051,1644995,4,3.5,East Lawrence Station,1943,,,,847,,Active,,,https://www.redfin.com/CA/Santa-Clara/East-Lawrence-Station/Belmont/home/177057118,NewHomeSource.com,Plan-181887277,N,Y,37.3753302,-121.9874327
New Construction Plan,,Townhouse,Campbell,Santa Clara,CA,95051,1314995,2,2.0,East Lawrence Station,1440,,,,913,,Active,,,https://www.redfin.com/CA/Santa-Clara/East-Lawrence-Station/Campbell/home/177534876,NewHomeSource.com,Plan-181887276,N,Y,37.3753302,-121.9874327
New Construction Plan,,Townhouse,Mateo,Santa Clara,CA,95051,1214995,2,2.5,East Lawrence Station,1205,,,,1008,,Active,,,https://www.redfin.com/CA/Santa-Clara/East-Lawrence-Station/Mateo/home/177534877,NewHomeSource.com,Plan-181887275,N,Y,37.3753302,-121.9874327
New Construction Plan,,Single Family Residential,Terraces Plan 3,Santa Clara,CA,95051,1615000,3,3.5,Nuevo,1865,,,,866,,Active,,,https://www.redfin.com/CA/Santa-Clara/Nuevo/Terraces-Plan-3/home/177536468,NewHomeSource.com,Plan-171803673,N,Y,37.3740898,-121.9928802
New Construction Plan,,Single Family Residential,Terraces Plan 5,Santa Clara,CA,95051,1758000,4,3.5,Nuevo,2209,,,,796,,Active,,,https://www.redfin.com/CA/Santa-Clara/Nuevo/Terraces-Plan-5/home/177536467,NewHomeSource.com,Plan-171803675,N,Y,37.3740898,-121.9928802
New Construction Plan,,Single Family Residential,Terraces Plan 2,Santa Clara,CA,95051,1308000,2,2.5,Nuevo,1466,,,,892,,Active,,,https://www.redfin.com/CA/Santa-Clara/Nuevo/Terraces-Plan-2/home/177536469,NewHomeSource.com,Plan-171803672,N,Y,37.3740898,-121.9928802
New Construction Plan,,Single Family Residential,Terraces Plan 1,Santa Clara,CA,95051,1228000,2,2.5,Nuevo,1268,,,,968,,Active,,,https://www.redfin.com/CA/Santa-Clara/Nuevo/Terraces-Plan-1/home/177536470,NewHomeSource.com,Plan-171803671,N,Y,37.3740898,-121.9928802
PAST SALE,July-23-2018,Single Family Residential,431 Lowell Dr,SANTA CLARA,CA,95051,1750000,4,2.0,SANTA CLARA,1350,9110,1958,1235,1296,,Sold,,,https://www.redfin.com/CA/Santa-Clara/431-Lowell-Dr-95051/home/1673865,MLSListings,ML81708884,N,Y,37.3305958,-122.0008699
PAST SALE,February-28-2020,Single Family Residential,3576 Golden State Dr,SANTA CLARA,CA,95051,1310000,3,2.0,SANTA CLARA,1166,5199,1954,650,1123,,Sold,,,https://www.redfin.com/CA/Santa-Clara/3576-Golden-State-Dr-95051/home/733956,MLSListings,ML81778917,N,Y,37.3433719,-121.9947401
